tarih,rota,saat_araligi,fiyat,tedarikçi,araç
2025-03-31 12:19:40,fatih_to_istanbul,8 saat,€45.44,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,fatih_to_istanbul,8 saat,€46.09,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,fatih_to_istanbul,8 saat,€106.4,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,fatih_to_istanbul,10 saat,€43.25,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,fatih_to_istanbul,10 saat,€45.41,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,fatih_to_istanbul,10 saat,€47.34,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,fatih_to_istanbul,10 saat,€48.67,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,fatih_to_istanbul,10 saat,€100.86,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,fatih_to_istanbul,12 saat,€39.73,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,fatih_to_istanbul,12 saat,€39.73,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,fatih_to_istanbul,12 saat,€39.73,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,fatih_to_istanbul,12 saat,€39.73,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,fatih_to_istanbul,12 saat,€48.62,Rimo Tours,Electric Standard (Electric Standard Vehicle)
2025-03-31 12:19:40,fatih_to_istanbul,12 saat,€54.98,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,fatih_to_istanbul,12 saat,€101.18,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,fatih_to_istanbul,12 saat,€151.39,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,4 saat,€50.43,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,4 saat,€59.51,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,4 saat,€60.84,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,4 saat,€63.57,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,4 saat,€104.55,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,4 saat,€376.69,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,8 saat,€50.43,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,8 saat,€54.02,Bodrum Luxury Travel,Electric Standard (Electric Standard Vehicle)
2025-03-31 12:19:40,istanbul_to_beyoglu,8 saat,€57.63,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,8 saat,€62.12,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,8 saat,€63.57,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,8 saat,€131.09,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,8 saat,€170.66,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,10 saat,€50.43,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,10 saat,€58.14,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,10 saat,€60.74,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,10 saat,€60.84,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,10 saat,€130.53,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,10 saat,€170.66,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,12 saat,€38.19,World Transfer (acting as agent for local supplier),Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,12 saat,€41.05,World Transfer (acting as agent for local supplier),People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,12 saat,€46.2,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,12 saat,€47.05,Rimo Tours,Electric Standard (Electric Standard Vehicle)
2025-03-31 12:19:40,istanbul_to_beyoglu,12 saat,€49.64,World Transfer (acting as agent for local supplier),Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,12 saat,€60.74,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,12 saat,€130.53,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_beyoglu,12 saat,€150.82,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,4 saat,€45.42,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,4 saat,€46.49,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,4 saat,€47.6,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,4 saat,€49.84,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,4 saat,€114.37,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,4 saat,€149.29,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,8 saat,€43.25,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,8 saat,€45.2,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,8 saat,€46.1,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,8 saat,€46.57,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,8 saat,€106.35,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,8 saat,€119.8,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,10 saat,€43.25,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,10 saat,€45.51,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,10 saat,€46.57,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,10 saat,€48.59,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,10 saat,€100.86,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,10 saat,€242.8,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,12 saat,€39.03,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,12 saat,€42.88,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,12 saat,€46.57,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,12 saat,€48.62,Rimo Tours,Electric Standard (Electric Standard Vehicle)
2025-03-31 12:19:40,beyoglu_to_istanbul,12 saat,€48.68,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,12 saat,€50.8,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,12 saat,€101.11,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,beyoglu_to_istanbul,12 saat,€145.63,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,4 saat,€55.35,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,4 saat,€64.89,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,4 saat,€65.26,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,4 saat,€68.98,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,4 saat,€104.55,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,8 saat,€49.2,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,8 saat,€55.35,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,8 saat,€55.83,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,8 saat,€63.78,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,8 saat,€123,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,8 saat,€124.92,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,10 saat,€49.2,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,10 saat,€49.2,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,10 saat,€55.35,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,10 saat,€70.33,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,10 saat,€125.93,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,10 saat,€137.38,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,12 saat,€46.2,World Transfer (acting as agent for local supplier),Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,12 saat,€48.62,Rimo Tours,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,12 saat,€48.62,Rimo Tours,Electric Standard (Electric Standard Vehicle)
2025-03-31 12:19:40,istanbul_to_bakirkoy,12 saat,€49.2,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,12 saat,€62.03,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,12 saat,€63.47,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,12 saat,€126.08,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_bakirkoy,12 saat,€157.14,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,4 saat,€47.45,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,4 saat,€47.61,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,4 saat,€49.77,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,4 saat,€52.18,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,4 saat,€109.96,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,8 saat,€48.79,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,8 saat,€48.79,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,8 saat,€48.79,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,8 saat,€50.43,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,8 saat,€116.68,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,10 saat,€48.79,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,10 saat,€49.18,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,10 saat,€49.9,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,10 saat,€49.9,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,10 saat,€116.68,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,12 saat,€47.05,Rimo Tours,Electric Standard (Electric Standard Vehicle)
2025-03-31 12:19:40,bakirkoy_to_istanbul,12 saat,€47.61,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,12 saat,€47.61,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,12 saat,€47.61,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,12 saat,€54.1,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,12 saat,€68.14,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,12 saat,€100.98,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,bakirkoy_to_istanbul,12 saat,€160.02,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,4 saat,€43.05,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,4 saat,€76.88,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,4 saat,€76.88,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,4 saat,€76.88,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,4 saat,€123,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,8 saat,€43.05,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,8 saat,€56.58,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,8 saat,€61.5,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,8 saat,€79.95,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,8 saat,€164.02,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,10 saat,€43.05,Welcome PickUps,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,10 saat,€56.58,Bizim Transfer,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,10 saat,€61.5,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,10 saat,€76.88,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,10 saat,€79.95,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,12 saat,€39.29,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,12 saat,€39.29,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,12 saat,€39.29,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,12 saat,€53.31,World Transfer (acting as agent for local supplier),Executive (Mercedes Benz E-Class or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,12 saat,€61.5,Bizim Transfer,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,12 saat,€78.42,Rimo Tours,Electric Standard (Electric Standard Vehicle)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,12 saat,€78.87,World Transfer (acting as agent for local supplier),Luxury (Mercedes Benz S-Class or similar)
2025-03-31 12:19:40,istanbul_to_arnavutkoy,12 saat,€79.95,Bizim Transfer,Minibus (Renault Master or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,4 saat,€42.99,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,4 saat,€61.5,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,4 saat,€61.5,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,4 saat,€61.5,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,4 saat,€119.31,Truva Group Tasimacilik LTD STI (Alantransfer),Minibus (Renault Master or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,8 saat,€43.03,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,8 saat,€63.96,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,8 saat,€63.96,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,8 saat,€63.96,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,8 saat,€131.22,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,10 saat,€42.96,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,10 saat,€55.35,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,10 saat,€61.5,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,10 saat,€63.96,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 12:19:40,arnavutkoy_to_istanbul,10 saat,€87.33,Bodrum Luxury Travel,Minibus (Renault Master or similar)
